D709  C8        INY                             A:00 X:33 Y:CA P:26 SP:FB
D70A  A9 3F     LDA #$3F                        A:00 X:33 Y:CB P:A4 SP:FB
D70C  8D 78 06  STA $0678                       A:3F X:33 Y:CB P:24 SP:FB
D70F  20 47 F9  JSR $F947                       A:3F X:33 Y:CB P:24 SP:FB
F947  B8        CLV                             A:3F X:33 Y:CB P:24 SP:F9
F948  38        SEC                             A:3F X:33 Y:CB P:24 SP:F9
F949  A9 40     LDA #$40                        A:3F X:33 Y:CB P:25 SP:F9
F94B  60        RTS                             A:40 X:33 Y:CB P:25 SP:F9
D712  ED 78 06  SBC $0678                       A:40 X:33 Y:CB P:25 SP:FB
D715  20 4C F9  JSR $F94C                       A:01 X:33 Y:CB P:24 SP:FB
F94C  F0 0B     BEQ $F959                       A:01 X:33 Y:CB P:24 SP:F9
F94E  30 09     BMI $F959                       A:01 X:33 Y:CB P:24 SP:F9
F950  90 07     BCC $F959                       A:01 X:33 Y:CB P:24 SP:F9
F959  84 00     STY $00                         A:01 X:33 Y:CB P:24 SP:F9
F95B  60        RTS                             A:01 X:33 Y:CB P:24 SP:F9
D718  C8        INY                             A:01 X:33 Y:CB P:24 SP:FB
D719  A9 41     LDA #$41                        A:01 X:33 Y:CC P:A4 SP:FB
D71B  8D 78 06  STA $0678                       A:41 X:33 Y:CC P:24 SP:FB
D71E  20 5C F9  JSR $F95C                       A:41 X:33 Y:CC P:24 SP:FB
F95C  A9 40     LDA #$40                        A:41 X:33 Y:CC P:24 SP:F9
F95E  38        SEC                             A:40 X:33 Y:CC P:24 SP:F9
F95F  24 01     BIT $01                         A:40 X:33 Y:CC P:25 SP:F9
F961  60        RTS                             A:40 X:33 Y:CC P:A5 SP:F9
D721  ED 78 06  SBC $0678                       A:40 X:33 Y:CC P:A5 SP:FB
D724  20 62 F9  JSR $F962                       A:FF X:33 Y:CC P:A5 SP:FB
F962  B0 0B     BCS $F96F                       A:FF X:33 Y:CC P:A5 SP:F9
F96F  84 00     STY $00                         A:FF X:33 Y:CC P:A5 SP:F9
F971  60        RTS                             A:FF X:33 Y:CC P:A5 SP:F9
D727  C8        INY                             A:FF X:33 Y:CC P:A5 SP:FB
D728  A9 00     LDA #$00                        A:FF X:33 Y:CD P:A5 SP:FB
D72A  8D 78 06  STA $0678                       A:00 X:33 Y:CD P:27 SP:FB
D72D  20 72 F9  JSR $F972                       A:00 X:33 Y:CD P:27 SP:FB
F972  18        CLC                             A:00 X:33 Y:CD P:27 SP:F9
F973  A9 80     LDA #$80                        A:00 X:33 Y:CD P:26 SP:F9
F975  60        RTS                             A:80 X:33 Y:CD P:A4 SP:F9
D730  ED 78 06  SBC $0678                       A:80 X:33 Y:CD P:A4 SP:FB
D733  20 76 F9  JSR $F976                       A:7F X:33 Y:CD P:25 SP:FB
F976  90 05     BCC $F97D                       A:7F X:33 Y:CD P:25 SP:F9
F978  C9 7F     CMP #$7F                        A:7F X:33 Y:CD P:25 SP:F9
F97A  D0 01     BNE $F97D                       A:7F X:33 Y:CD P:27 SP:F9
F97C  60        RTS                             A:7F X:33 Y:CD P:27 SP:F9
D736  C8        INY                             A:7F X:33 Y:CD P:27 SP:FB
D737  A9 7F     LDA #$7F                        A:7F X:33 Y:CE P:A5 SP:FB
D739  8D 78 06  STA $0678                       A:7F X:33 Y:CE P:25 SP:FB
D73C  20 80 F9  JSR $F980                       A:7F X:33 Y:CE P:25 SP:FB
F980  38        SEC                             A:7F X:33 Y:CE P:25 SP:F9
F981  A9 81     LDA #$81                        A:7F X:33 Y:CE P:25 SP:F9
F983  60        RTS                             A:81 X:33 Y:CE P:A5 SP:F9
D73F  ED 78 06  SBC $0678                       A:81 X:33 Y:CE P:A5 SP:FB
D742  20 84 F9  JSR $F984                       A:02 X:33 Y:CE P:24 SP:FB
F984  50 07     BVC $F98D                       A:02 X:33 Y:CE P:24 SP:F9
F98D  84 00     STY $00                         A:02 X:33 Y:CE P:24 SP:F9
F98F  60        RTS                             A:02 X:33 Y:CE P:24 SP:F9
D745  C8        INY                             A:02 X:33 Y:CE P:24 SP:FB
D746  A9 40     LDA #$40                        A:02 X:33 Y:CF P:A4 SP:FB
D748  8D 78 06  STA $0678                       A:40 X:33 Y:CF P:24 SP:FB
D74B  20 89 F8  JSR $F889                       A:40 X:33 Y:CF P:24 SP:FB
F889  24 01     BIT $01                         A:40 X:33 Y:CF P:24 SP:F9
F88B  A9 40     LDA #$40                        A:40 X:33 Y:CF P:A4 SP:F9
F88D  60        RTS                             A:40 X:33 Y:CF P:24 SP:F9
D74E  AA        TAX                             A:40 X:33 Y:CF P:24 SP:FB
D74F  EC 78 06  CPX $0678                       A:40 X:40 Y:CF P:24 SP:FB
D752  20 8E F8  JSR $F88E                       A:40 X:40 Y:CF P:27 SP:FB
F88E  30 07     BMI $F897                       A:40 X:40 Y:CF P:27 SP:F9
F890  90 05     BCC $F897                       A:40 X:40 Y:CF P:27 SP:F9
F892  D0 03     BNE $F897                       A:40 X:40 Y:CF P:27 SP:F9
F894  50 01     BVC $F897                       A:40 X:40 Y:CF P:27 SP:F9
F897  84 00     STY $00                         A:40 X:40 Y:CF P:27 SP:F9
F899  60        RTS                             A:40 X:40 Y:CF P:27 SP:F9
D755  C8        INY                             A:40 X:40 Y:CF P:27 SP:FB
D756  A9 3F     LDA #$3F                        A:40 X:40 Y:D0 P:A5 SP:FB
D758  8D 78 06  STA $0678                       A:3F X:40 Y:D0 P:25 SP:FB
D75B  20 9A F8  JSR $F89A                       A:3F X:40 Y:D0 P:25 SP:FB
F89A  B8        CLV                             A:3F X:40 Y:D0 P:25 SP:F9
F89B  60        RTS                             A:3F X:40 Y:D0 P:25 SP:F9
D75E  EC 78 06  CPX $0678                       A:3F X:40 Y:D0 P:25 SP:FB
D761  20 9C F8  JSR $F89C                       A:3F X:40 Y:D0 P:25 SP:FB
F89C  F0 07     BEQ $F8A5                       A:3F X:40 Y:D0 P:25 SP:F9
F89E  30 05     BMI $F8A5                       A:3F X:40 Y:D0 P:25 SP:F9
F8A0  90 03     BCC $F8A5                       A:3F X:40 Y:D0 P:25 SP:F9
F8A2  70 01     BVS $F8A5                       A:3F X:40 Y:D0 P:25 SP:F9
F8A4  60        RTS                             A:3F X:40 Y:D0 P:25 SP:F9
D764  C8        INY                             A:3F X:40 Y:D0 P:25 SP:FB
D765  A9 41     LDA #$41                        A:3F X:40 Y:D1 P:A5 SP:FB
D767  8D 78 06  STA $0678                       A:41 X:40 Y:D1 P:25 SP:FB
D76A  EC 78 06  CPX $0678                       A:41 X:40 Y:D1 P:25 SP:FB
D76D  20 A8 F8  JSR $F8A8                       A:41 X:40 Y:D1 P:A4 SP:FB
F8A8  F0 05     BEQ $F8AF                       A:41 X:40 Y:D1 P:A4 SP:F9
F8AA  10 03     BPL $F8AF                       A:41 X:40 Y:D1 P:A4 SP:F9
F8AC  10 01     BPL $F8AF                       A:41 X:40 Y:D1 P:A4 SP:F9
F8AE  60        RTS                             A:41 X:40 Y:D1 P:A4 SP:F9
D770  C8        INY                             A:41 X:40 Y:D1 P:A4 SP:FB
D771  A9 00     LDA #$00                        A:41 X:40 Y:D2 P:A4 SP:FB
D773  8D 78 06  STA $0678                       A:00 X:40 Y:D2 P:26 SP:FB
D776  20 B2 F8  JSR $F8B2                       A:00 X:40 Y:D2 P:26 SP:FB
F8B2  A9 80     LDA #$80                        A:00 X:40 Y:D2 P:26 SP:F9
F8B4  60        RTS                             A:80 X:40 Y:D2 P:A4 SP:F9
D779  AA        TAX                             A:80 X:40 Y:D2 P:A4 SP:FB
D77A  EC 78 06  CPX $0678                       A:80 X:80 Y:D2 P:A4 SP:FB
D77D  20 B5 F8  JSR $F8B5                       A:80 X:80 Y:D2 P:A5 SP:FB
F8B5  F0 05     BEQ $F8BC                       A:80 X:80 Y:D2 P:A5 SP:F9
F8B7  10 03     BPL $F8BC                       A:80 X:80 Y:D2 P:A5 SP:F9
F8B9  90 01     BCC $F8BC                       A:80 X:80 Y:D2 P:A5 SP:F9
F8BB  60        RTS                             A:80 X:80 Y:D2 P:A5 SP:F9
D780  C8        INY                             A:80 X:80 Y:D2 P:A5 SP:FB
D781  A9 80     LDA #$80                        A:80 X:80 Y:D3 P:A5 SP:FB
D783  8D 78 06  STA $0678                       A:80 X:80 Y:D3 P:A5 SP:FB
D786  EC 78 06  CPX $0678                       A:80 X:80 Y:D3 P:A5 SP:FB
D789  20 BF F8  JSR $F8BF                       A:80 X:80 Y:D3 P:27 SP:FB
F8BF  D0 05     BNE $F8C6                       A:80 X:80 Y:D3 P:27 SP:F9
F8C1  30 03     BMI $F8C6                       A:80 X:80 Y:D3 P:27 SP:F9
F8C3  90 01     BCC $F8C6                       A:80 X:80 Y:D3 P:27 SP:F9
F8C5  60        RTS                             A:80 X:80 Y:D3 P:27 SP:F9
D78C  C8        INY                             A:80 X:80 Y:D3 P:27 SP:FB
D78D  A9 81     LDA #$81                        A:80 X:80 Y:D4 P:A5 SP:FB
D78F  8D 78 06  STA $0678                       A:81 X:80 Y:D4 P:A5 SP:FB
D792  EC 78 06  CPX $0678                       A:81 X:80 Y:D4 P:A5 SP:FB
D795  20 C9 F8  JSR $F8C9                       A:81 X:80 Y:D4 P:A4 SP:FB
F8C9  B0 05     BCS $F8D0                       A:81 X:80 Y:D4 P:A4 SP:F9
F8CB  F0 03     BEQ $F8D0                       A:81 X:80 Y:D4 P:A4 SP:F9
F8CD  10 01     BPL $F8D0                       A:81 X:80 Y:D4 P:A4 SP:F9
F8CF  60        RTS                             A:81 X:80 Y:D4 P:A4 SP:F9
D798  C8        INY                             A:81 X:80 Y:D4 P:A4 SP:FB
D799  A9 7F     LDA #$7F                        A:81 X:80 Y:D5 P:A4 SP:FB
D79B  8D 78 06  STA $0678                       A:7F X:80 Y:D5 P:24 SP:FB
D79E  EC 78 06  CPX $0678                       A:7F X:80 Y:D5 P:24 SP:FB
D7A1  20 D3 F8  JSR $F8D3                       A:7F X:80 Y:D5 P:25 SP:FB
F8D3  90 05     BCC $F8DA                       A:7F X:80 Y:D5 P:25 SP:F9
F8D5  F0 03     BEQ $F8DA                       A:7F X:80 Y:D5 P:25 SP:F9
F8D7  30 01     BMI $F8DA                       A:7F X:80 Y:D5 P:25 SP:F9
F8D9  60        RTS                             A:7F X:80 Y:D5 P:25 SP:F9
D7A4  C8        INY                             A:7F X:80 Y:D5 P:25 SP:FB
D7A5  98        TYA                             A:7F X:80 Y:D6 P:A5 SP:FB
D7A6  AA        TAX                             A:D6 X:80 Y:D6 P:A5 SP:FB
D7A7  A9 40     LDA #$40                        A:D6 X:D6 Y:D6 P:A5 SP:FB
D7A9  8D 78 06  STA $0678                       A:40 X:D6 Y:D6 P:25 SP:FB
D7AC  20 DD F8  JSR $F8DD                       A:40 X:D6 Y:D6 P:25 SP:FB
F8DD  24 01     BIT $01                         A:40 X:D6 Y:D6 P:25 SP:F9
F8DF  A0 40     LDY #$40                        A:40 X:D6 Y:D6 P:A5 SP:F9
F8E1  60        RTS                             A:40 X:D6 Y:40 P:25 SP:F9
D7AF  CC 78 06  CPY $0678                       A:40 X:D6 Y:40 P:25 SP:FB
D7B2  20 E2 F8  JSR $F8E2                       A:40 X:D6 Y:40 P:27 SP:FB
F8E2  30 07     BMI $F8EB                       A:40 X:D6 Y:40 P:27 SP:F9
F8E4  90 05     BCC $F8EB                       A:40 X:D6 Y:40 P:27 SP:F9
F8E6  D0 03     BNE $F8EB                       A:40 X:D6 Y:40 P:27 SP:F9
F8E8  50 01     BVC $F8EB                       A:40 X:D6 Y:40 P:27 SP:F9
F8EB  86 00     STX $00                         A:40 X:D6 Y:40 P:27 SP:F9
F8ED  60        RTS                             A:40 X:D6 Y:40 P:27 SP:F9
D7B5  E8        INX                             A:40 X:D6 Y:40 P:27 SP:FB
D7B6  A9 3F     LDA #$3F                        A:40 X:D7 Y:40 P:A5 SP:FB
D7B8  8D 78 06  STA $0678                       A:3F X:D7 Y:40 P:25 SP:FB
D7BB  20 EE F8  JSR $F8EE                       A:3F X:D7 Y:40 P:25 SP:FB
F8EE  B8        CLV                             A:3F X:D7 Y:40 P:25 SP:F9
F8EF  60        RTS                             A:3F X:D7 Y:40 P:25 SP:F9
D7BE  CC 78 06  CPY $0678                       A:3F X:D7 Y:40 P:25 SP:FB
D7C1  20 F0 F8  JSR $F8F0                       A:3F X:D7 Y:40 P:25 SP:FB
F8F0  F0 07     BEQ $F8F9                       A:3F X:D7 Y:40 P:25 SP:F9
F8F2  30 05     BMI $F8F9                       A:3F X:D7 Y:40 P:25 SP:F9
F8F4  90 03     BCC $F8F9                       A:3F X:D7 Y:40 P:25 SP:F9
F8F6  70 01     BVS $F8F9                       A:3F X:D7 Y:40 P:25 SP:F9
F8F8  60        RTS                             A:3F X:D7 Y:40 P:25 SP:F9
D7C4  E8        INX                             A:3F X:D7 Y:40 P:25 SP:FB
D7C5  A9 41     LDA #$41                        A:3F X:D8 Y:40 P:A5 SP:FB
D7C7  8D 78 06  STA $0678                       A:41 X:D8 Y:40 P:25 SP:FB
D7CA  CC 78 06  CPY $0678                       A:41 X:D8 Y:40 P:25 SP:FB
D7CD  20 FC F8  JSR $F8FC                       A:41 X:D8 Y:40 P:A4 SP:FB
F8FC  F0 05     BEQ $F903                       A:41 X:D8 Y:40 P:A4 SP:F9
F8FE  10 03     BPL $F903                       A:41 X:D8 Y:40 P:A4 SP:F9
F900  10 01     BPL $F903                       A:41 X:D8 Y:40 P:A4 SP:F9
F902  60        RTS                             A:41 X:D8 Y:40 P:A4 SP:F9
D7D0  E8        INX                             A:41 X:D8 Y:40 P:A4 SP:FB
D7D1  A9 00     LDA #$00                        A:41 X:D9 Y:40 P:A4 SP:FB
D7D3  8D 78 06  STA $0678                       A:00 X:D9 Y:40 P:26 SP:FB
D7D6  20 06 F9  JSR $F906                       A:00 X:D9 Y:40 P:26 SP:FB
F906  A0 80     LDY #$80                        A:00 X:D9 Y:40 P:26 SP:F9
F908  60        RTS                             A:00 X:D9 Y:80 P:A4 SP:F9
D7D9  CC 78 06  CPY $0678                       A:00 X:D9 Y:80 P:A4 SP:FB
D7DC  20 09 F9  JSR $F909                       A:00 X:D9 Y:80 P:A5 SP:FB
F909  F0 05     BEQ $F910                       A:00 X:D9 Y:80 P:A5 SP:F9
F90B  10 03     BPL $F910                       A:00 X:D9 Y:80 P:A5 SP:F9
F90D  90 01     BCC $F910                       A:00 X:D9 Y:80 P:A5 SP:F9
F90F  60        RTS                             A:00 X:D9 Y:80 P:A5 SP:F9
D7DF  E8        INX                             A:00 X:D9 Y:80 P:A5 SP:FB
D7E0  A9 80     LDA #$80                        A:00 X:DA Y:80 P:A5 SP:FB
D7E2  8D 78 06  STA $0678                       A:80 X:DA Y:80 P:A5 SP:FB
D7E5  CC 78 06  CPY $0678                       A:80 X:DA Y:80 P:A5 SP:FB
D7E8  20 13 F9  JSR $F913                       A:80 X:DA Y:80 P:27 SP:FB
F913  D0 05     BNE $F91A                       A:80 X:DA Y:80 P:27 SP:F9
F915  30 03     BMI $F91A                       A:80 X:DA Y:80 P:27 SP:F9
F917  90 01     BCC $F91A                       A:80 X:DA Y:80 P:27 SP:F9
F919  60        RTS                             A:80 X:DA Y:80 P:27 SP:F9
D7EB  E8        INX                             A:80 X:DA Y:80 P:27 SP:FB
D7EC  A9 81     LDA #$81                        A:80 X:DB Y:80 P:A5 SP:FB
D7EE  8D 78 06  STA $0678                       A:81 X:DB Y:80 P:A5 SP:FB
D7F1  CC 78 06  CPY $0678                       A:81 X:DB Y:80 P:A5 SP:FB
D7F4  20 1D F9  JSR $F91D                       A:81 X:DB Y:80 P:A4 SP:FB
F91D  B0 05     BCS $F924                       A:81 X:DB Y:80 P:A4 SP:F9
F91F  F0 03     BEQ $F924                       A:81 X:DB Y:80 P:A4 SP:F9
F921  10 01     BPL $F924                       A:81 X:DB Y:80 P:A4 SP:F9
F923  60        RTS                             A:81 X:DB Y:80 P:A4 SP:F9
D7F7  E8        INX                             A:81 X:DB Y:80 P:A4 SP:FB
D7F8  A9 7F     LDA #$7F                        A:81 X:DC Y:80 P:A4 SP:FB
D7FA  8D 78 06  STA $0678                       A:7F X:DC Y:80 P:24 SP:FB
D7FD  CC 78 06  CPY $0678                       A:7F X:DC Y:80 P:24 SP:FB
D800  20 27 F9  JSR $F927                       A:7F X:DC Y:80 P:25 SP:FB
F927  90 05     BCC $F92E                       A:7F X:DC Y:80 P:25 SP:F9
F929  F0 03     BEQ $F92E                       A:7F X:DC Y:80 P:25 SP:F9
F92B  30 01     BMI $F92E                       A:7F X:DC Y:80 P:25 SP:F9
F92D  60        RTS                             A:7F X:DC Y:80 P:25 SP:F9
D803  E8        INX                             A:7F X:DC Y:80 P:25 SP:FB
D804  8A        TXA                             A:7F X:DD Y:80 P:A5 SP:FB
D805  A8        TAY                             A:DD X:DD Y:80 P:A5 SP:FB
D806  20 90 F9  JSR $F990                       A:DD X:DD Y:DD P:A5 SP:FB
F990  A2 55     LDX #$55                        A:DD X:DD Y:DD P:A5 SP:F9
F992  A9 FF     LDA #$FF                        A:DD X:55 Y:DD P:25 SP:F9
F994  85 01     STA $01                         A:FF X:55 Y:DD P:A5 SP:F9
F996  EA        NOP                             A:FF X:55 Y:DD P:A5 SP:F9
F997  24 01     BIT $01                         A:FF X:55 Y:DD P:A5 SP:F9
F999  38        SEC                             A:FF X:55 Y:DD P:A5 SP:F9
F99A  A9 01     LDA #$01                        A:FF X:55 Y:DD P:A5 SP:F9
F99C  60        RTS                             A:01 X:55 Y:DD P:25 SP:F9
D809  8D 78 06  STA $0678                       A:01 X:55 Y:DD P:25 SP:FB
D80C  4E 78 06  LSR $0678                       A:01 X:55 Y:DD P:25 SP:FB
D80F  AD 78 06  LDA $0678                       A:01 X:55 Y:DD P:27 SP:FB
D812  20 9D F9  JSR $F99D                       A:00 X:55 Y:DD P:27 SP:FB
F99D  90 1B     BCC $F9BA                       A:00 X:55 Y:DD P:27 SP:F9
F99F  D0 19     BNE $F9BA                       A:00 X:55 Y:DD P:27 SP:F9
F9A1  30 17     BMI $F9BA                       A:00 X:55 Y:DD P:27 SP:F9
F9A3  50 15     BVC $F9BA                       A:00 X:55 Y:DD P:27 SP:F9
F9BA  84 00     STY $00                         A:00 X:55 Y:DD P:27 SP:F9
F9BC  60        RTS                             A:00 X:55 Y:DD P:27 SP:F9
D815  C8        INY                             A:00 X:55 Y:DD P:27 SP:FB
D816  8D 78 06  STA $0678                       A:00 X:55 Y:DE P:A5 SP:FB
D819  4E 78 06  LSR $0678                       A:00 X:55 Y:DE P:A5 SP:FB
D81C  AD 78 06  LDA $0678                       A:00 X:55 Y:DE P:26 SP:FB
D81F  20 AD F9  JSR $F9AD                       A:00 X:55 Y:DE P:26 SP:FB
F9AD  B0 0B     BCS $F9BA                       A:00 X:55 Y:DE P:26 SP:F9
F9AF  F0 09     BEQ $F9BA                       A:00 X:55 Y:DE P:26 SP:F9
F9BA  84 00     STY $00                         A:00 X:55 Y:DE P:26 SP:F9
F9BC  60        RTS                             A:00 X:55 Y:DE P:26 SP:F9
D822  C8        INY                             A:00 X:55 Y:DE P:26 SP:FB
D823  20 BD F9  JSR $F9BD                       A:00 X:55 Y:DF P:A4 SP:FB
F9BD  24 01     BIT $01                         A:00 X:55 Y:DF P:A4 SP:F9
F9BF  38        SEC                             A:00 X:55 Y:DF P:A6 SP:F9
F9C0  A9 80     LDA #$80                        A:00 X:55 Y:DF P:A7 SP:F9
F9C2  60        RTS                             A:80 X:55 Y:DF P:A5 SP:F9
D826  8D 78 06  STA $0678                       A:80 X:55 Y:DF P:A5 SP:FB
D829  0E 78 06  ASL $0678                       A:80 X:55 Y:DF P:A5 SP:FB
D82C  AD 78 06  LDA $0678                       A:80 X:55 Y:DF P:27 SP:FB
D82F  20 C3 F9  JSR $F9C3                       A:00 X:55 Y:DF P:27 SP:FB
F9C3  90 1C     BCC $F9E1                       A:00 X:55 Y:DF P:27 SP:F9
F9C5  D0 1A     BNE $F9E1                       A:00 X:55 Y:DF P:27 SP:F9
F9C7  30 18     BMI $F9E1                       A:00 X:55 Y:DF P:27 SP:F9
F9C9  50 16     BVC $F9E1                       A:00 X:55 Y:DF P:27 SP:F9
F9E1  84 00     STY $00                         A:00 X:55 Y:DF P:27 SP:F9
F9E3  60        RTS                             A:00 X:55 Y:DF P:27 SP:F9
D832  C8        INY                             A:00 X:55 Y:DF P:27 SP:FB
D833  8D 78 06  STA $0678                       A:00 X:55 Y:E0 P:A5 SP:FB
D836  0E 78 06  ASL $0678                       A:00 X:55 Y:E0 P:A5 SP:FB
D839  AD 78 06  LDA $0678                       A:00 X:55 Y:E0 P:26 SP:FB
D83C  20 D4 F9  JSR $F9D4                       A:00 X:55 Y:E0 P:26 SP:FB
F9D4  B0 0B     BCS $F9E1                       A:00 X:55 Y:E0 P:26 SP:F9
